Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-11-18 00:00:00-05:00,26.125584642069136,26.51602304027381,26.066905411835414,26.47088623046875,186698800,0.0,0.0
2015-11-19 00:00:00-05:00,26.54987582645955,27.026076561662183,26.35127145781716,26.807159423828125,173183200,0.0,0.0
2015-11-20 00:00:00-05:00,26.901946552683643,27.06444181151853,26.82295628015524,26.924516677856445,137148400,0.0,0.0
2015-11-23 00:00:00-05:00,26.917751324056567,27.021569104552775,26.48217431615619,26.57470703125,129930000,0.0,0.0
2015-11-24 00:00:00-05:00,26.47991260974616,26.93580056462235,26.432518445268354,26.829727172851562,171212800,0.0,0.0
2015-11-25 00:00:00-05:00,26.90420497890897,26.908719692866494,26.613067915568045,26.637893676757812,85553200,0.0,0.0
2015-11-27 00:00:00-05:00,26.69657232561183,26.723655443192385,26.54084741277659,26.588241577148438,52185600,0.0,0.0
2015-11-30 00:00:00-05:00,26.62886726336058,26.949344817405905,26.574702746253053,26.69883155822754,156721200,0.0,0.0
2015-12-01 00:00:00-05:00,26.800398023717573,26.813938726460847,26.3738486687099,26.482177734375,139409600,0.0,0.0
2015-12-02 00:00:00-05:00,26.482174863873283,26.655955232252715,26.19780980593119,26.24294662475586,133546400,0.0,0.0
2015-12-03 00:00:00-05:00,26.303872622299615,26.35803712742978,25.77802045782931,25.99919319152832,166278000,0.0,0.0
2015-12-04 00:00:00-05:00,26.019508155858695,26.913230314392845,25.978884343113567,26.86357879638672,231108000,0.0,0.0
2015-12-07 00:00:00-05:00,26.852299144995612,27.05090352244436,26.588243464948686,26.694316864013672,128336800,0.0,0.0
2015-12-08 00:00:00-05:00,26.522791458735053,26.766534346399656,26.373838619734773,26.68303108215332,137238000,0.0,0.0
2015-12-09 00:00:00-05:00,26.549870572325425,26.561155633182945,25.972111271077807,26.093982696533203,185445600,0.0,0.0
2015-12-10 00:00:00-05:00,26.18877991000337,26.391899021464493,26.06916580043713,26.21811866760254,116850800,0.0,0.0
2015-12-11 00:00:00-05:00,25.996946384484712,26.042083200443695,25.468836684096974,25.54331398010254,187544800,0.0,0.0
2015-12-14 00:00:00-05:00,25.317627067461288,25.43047083194064,24.77823401099873,25.385334014892578,257274800,0.0,0.0
2015-12-15 00:00:00-05:00,25.263456598079,25.457547965062044,24.904612616104743,24.936208724975586,213292400,0.0,0.0
2015-12-16 00:00:00-05:00,25.067109264176477,25.274741340229046,24.55479942319868,25.12804412841797,224954000,0.0,0.0
2015-12-17 00:00:00-05:00,25.281513140894017,25.333422023816897,24.59542465209961,24.59542465209961,179091200,0.0,0.0
2015-12-18 00:00:00-05:00,24.579630563761512,24.71729837768362,23.87999781922301,23.929649353027344,385813200,0.0,0.0
2015-12-21 00:00:00-05:00,24.211756469866728,24.23206924169769,23.825831023669416,24.223041534423828,190362400,0.0,0.0
2015-12-22 00:00:00-05:00,24.238838340591045,24.311058273195176,24.02443417808636,24.200471878051758,131157600,0.0,0.0
2015-12-23 00:00:00-05:00,24.209502533748047,24.566089273090668,24.193704474251064,24.511924743652344,130629600,0.0,0.0
2015-12-24 00:00:00-05:00,24.59993673598354,24.59993673598354,24.36296417959976,24.381019592285156,54281600,0.0,0.0
2015-12-28 00:00:00-05:00,24.281717384476803,24.304287512043896,23.963498903716822,24.107938766479492,106816800,0.0,0.0
2015-12-29 00:00:00-05:00,24.139534390478726,24.69698278167213,24.116965985227196,24.541257858276367,123724800,0.0,0.0
2015-12-30 00:00:00-05:00,24.505155764411327,24.532237169716733,24.189192834925873,24.220788955688477,100855200,0.0,0.0
2015-12-31 00:00:00-05:00,24.150822072980475,24.155335065776598,23.656565851637144,23.755868911743164,163649200,0.0,0.0
2016-01-04 00:00:00-05:00,23.15779507703764,23.78069307433639,23.020125560934314,23.77617835998535,270597600,0.0,0.0
2016-01-05 00:00:00-05:00,23.866450937815344,23.88901934137532,23.112655583387454,23.180360794067383,223164000,0.0,0.0
2016-01-06 00:00:00-05:00,22.695138044120558,23.103633654694068,22.539414815316697,22.726734161376953,273829600,0.0,0.0
2016-01-07 00:00:00-05:00,22.27084294257667,22.598089134324233,21.763046059055895,21.767559051513672,324377600,0.0,0.0
2016-01-08 00:00:00-05:00,22.241500057170295,22.367884484829183,21.837519293779277,21.88265609741211,283192000,0.0,0.0
2016-01-11 00:00:00-05:00,22.336293029880032,22.35660407918737,21.96842128840713,22.236989974975586,198957600,0.0,0.0
2016-01-12 00:00:00-05:00,22.692877505733563,22.724473616163657,22.306950387742376,22.559720993041992,196616800,0.0,0.0
2016-01-13 00:00:00-05:00,22.640968299416002,22.8373170301346,21.959392856154345,21.979703903198242,249758400,0.0,0.0
2016-01-14 00:00:00-05:00,22.108350515551393,22.677084062682308,21.607323917031994,22.46042251586914,252680400,0.0,0.0
2016-01-15 00:00:00-05:00,21.711133008053714,22.0519215554773,21.52155636775472,21.921022415161133,319335600,0.0,0.0
2016-01-19 00:00:00-05:00,22.209907885970967,22.26407240430035,21.553156429023584,21.81495475769043,212350800,0.0,0.0
2016-01-20 00:00:00-05:00,21.462877415687235,22.160252572658198,21.08372240846484,21.844289779663086,289337600,0.0,0.0
2016-01-21 00:00:00-05:00,21.905224847298413,22.090288500107565,21.426768522496506,21.73370361328125,208646000,0.0,0.0
2016-01-22 00:00:00-05:00,22.259560407088433,22.898256528600793,22.200882889177166,22.88922882080078,263202000,0.0,0.0
2016-01-25 00:00:00-05:00,22.911790445254706,22.91404780200111,22.390452957649845,22.44236183166504,207178000,0.0,0.0
2016-01-26 00:00:00-05:00,22.552955194428996,22.767357661587205,22.133176246177587,22.566495895385742,300308000,0.0,0.0
2016-01-27 00:00:00-05:00,21.675028782144377,21.808183587259247,21.065671468792498,21.08372688293457,533478800,0.0,0.0
2016-01-28 00:00:00-05:00,21.167232445798984,21.331983369121573,20.851269577332417,21.23493766784668,222715200,0.0,0.0
2016-01-29 00:00:00-05:00,21.39291980452718,21.968421936035156,21.29361674669528,21.968421936035156,257666000,0.0,0.0
2016-02-01 00:00:00-05:00,21.772072063368448,21.826236577921428,21.53058652207361,21.763044357299805,163774000,0.0,0.0
2016-02-02 00:00:00-05:00,21.53510694657552,21.675033856144044,21.277823261329132,21.322961807250977,149428800,0.0,0.0
2016-02-03 00:00:00-05:00,21.44031350754431,21.855577700566506,21.232681411033212,21.744991302490234,183857200,0.0,0.0
2016-02-04 00:00:00-05:00,21.75180135564528,22.085362531753155,21.599770613033634,21.919715881347656,185886800,0.13,0.0
2016-02-05 00:00:00-05:00,21.9015623586106,21.992327574806925,21.25940221938707,21.33428192138672,185672400,0.0,0.0
2016-02-08 00:00:00-05:00,21.132327774013778,21.715491926616043,21.111906511618695,21.558923721313477,216085600,0.0,0.0
2016-02-09 00:00:00-05:00,21.39555210196505,21.769957587939015,21.313863569345173,21.55438995361328,177324800,0.0,0.0
2016-02-10 00:00:00-05:00,21.765409902622547,21.862982182429302,21.352429917878116,21.39100456237793,169374400,0.0,0.0
2016-02-11 00:00:00-05:00,21.28208642645985,21.493114752274785,21.009790863136274,21.26166343688965,200298800,0.0,0.0
2016-02-12 00:00:00-05:00,21.37285424449232,21.443196451353334,21.105097859767017,21.327470779418945,161405600,0.0,0.0
2016-02-16 00:00:00-05:00,21.561194598376883,21.976444303583385,21.468161504730986,21.92879295349121,196231600,0.0,0.0
2016-02-17 00:00:00-05:00,21.93559242682248,22.28503727072228,21.817598895823483,22.264616012573242,179452800,0.0,0.0
2016-02-18 00:00:00-05:00,22.427995649324743,22.43934194909031,21.803987248668836,21.84256362915039,156084000,0.0,0.0
2016-02-19 00:00:00-05:00,21.78356780640213,21.956021536272825,21.738186065953094,21.792644500732422,141496800,0.0,0.0
2016-02-22 00:00:00-05:00,21.853904112640826,21.987783153799384,21.765408530858885,21.983243942260742,137123200,0.0,0.0
2016-02-23 00:00:00-05:00,21.874336333519135,21.89702720718241,21.454549111539077,21.486316680908203,127770400,0.0,0.0
2016-02-24 00:00:00-05:00,21.325202733081966,21.86979045996581,21.17543989634739,21.806255340576172,145022800,0.0,0.0
2016-02-25 00:00:00-05:00,21.794918614792653,21.956026077270508,21.6133881530471,21.956026077270508,110330800,0.0,0.0
2016-02-26 00:00:00-05:00,22.0558561646213,22.241924023591572,21.915171765888896,21.990053176879883,115964400,0.0,0.0
2016-02-29 00:00:00-05:00,21.97871251585303,22.289582806203178,21.931061168783728,21.94013786315918,140865200,0.0,0.0
2016-03-01 00:00:00-05:00,22.15796760131581,22.865932267395028,22.105777054961564,22.811473846435547,201628400,0.0,0.0
2016-03-02 00:00:00-05:00,22.80693646101584,22.89316243882766,22.609522303812742,22.86139488220215,132678400,0.0,0.0
2016-03-03 00:00:00-05:00,22.822819348233132,23.079229397042607,22.793319667374092,23.031578063964844,147822800,0.0,0.0
2016-03-04 00:00:00-05:00,23.22899436862547,23.54213247127571,23.002082248420404,23.374217987060547,184220400,0.0,0.0
2016-03-07 00:00:00-05:00,23.23353309790009,23.333374990140616,22.909048679320556,23.11553955078125,143315600,0.0,0.0
2016-03-08 00:00:00-05:00,22.868206349336596,23.090581019517717,22.78198035500638,22.92493438720703,126247600,0.0,0.0
2016-03-09 00:00:00-05:00,22.988468498680962,23.04973574635203,22.7524796638044,22.945356369018555,108806800,0.0,0.0
2016-03-10 00:00:00-05:00,23.011157616168585,23.19949334938229,22.725247876434086,22.956697463989258,134054400,0.0,0.0
2016-03-11 00:00:00-05:00,23.19950131416942,23.208578009315495,23.03158678197353,23.20404052734375,109632800,0.0,0.0
2016-03-14 00:00:00-04:00,23.124616198075437,23.351528330026163,23.095116512952448,23.263031005859375,100304400,0.0,0.0
2016-03-15 00:00:00-04:00,23.589778827251937,23.866611832434817,23.564818360804185,23.730464935302734,160270800,0.0,0.0
2016-03-16 00:00:00-04:00,23.737280602977062,24.123030572857438,23.732741390417143,24.045881271362305,153214000,0.0,0.0
2016-03-17 00:00:00-04:00,23.943764487144428,24.159332024978855,23.81669426270441,24.007301330566406,137682800,0.0,0.0
2016-03-18 00:00:00-04:00,24.12983522671478,24.166141998722768,23.868887660516602,24.03453254699707,176820800,0.0,0.0
2016-03-21 00:00:00-04:00,24.036802190379614,24.42709133406078,23.857541398516656,24.032264709472656,142010800,0.0,0.0
2016-03-22 00:00:00-04:00,23.882503322132305,24.345404306856626,23.873426628564893,24.216064453125,129777600,0.0,0.0
2016-03-23 00:00:00-04:00,24.161602555057197,24.29547987075625,24.02999311402278,24.082181930541992,102814000,0.0,0.0
2016-03-24 00:00:00-04:00,23.932426258254416,24.109417469508774,23.800816787402866,23.977807998657227,104532000,0.0,0.0
2016-03-28 00:00:00-04:00,24.052685214626855,24.095799072298128,23.839387263455862,23.868886947631836,77645600,0.0,0.0
2016-03-29 00:00:00-04:00,23.800808283461237,24.458853671399343,23.79853867789129,24.43389320373535,124760400,0.0,0.0
2016-03-30 00:00:00-04:00,24.654005457259437,25.055639201250653,24.642659157272288,24.86049461364746,182404400,0.0,0.0
2016-03-31 00:00:00-04:00,24.896800110978297,24.93764436515272,24.70619301443024,24.73115348815918,103553600,0.0,0.0
2016-04-01 00:00:00-04:00,24.683501559673957,24.960334639026417,24.551892106997837,24.958065032958984,103496000,0.0,0.0
2016-04-04 00:00:00-04:00,25.055636107518012,25.457271533119805,25.02159894296161,25.214475631713867,149424800,0.0,0.0
2016-04-05 00:00:00-04:00,24.849148467341518,25.12598154991124,24.828725474901645,24.917221069335938,106314800,0.0,0.0
2016-04-06 00:00:00-04:00,25.012524368262575,25.182708462473773,24.77880342466941,25.17816925048828,105616400,0.0,0.0
2016-04-07 00:00:00-04:00,24.948990724450283,25.05563971418443,24.533742796935478,24.629045486450195,127207600,0.0,0.0
2016-04-08 00:00:00-04:00,24.712995185498915,24.908137979395892,24.545079001724435,24.656267166137695,94326800,0.0,0.0
2016-04-11 00:00:00-04:00,24.726612434169045,25.098748149006557,24.694844877868427,24.737957000732422,117630000,0.0,0.0
2016-04-12 00:00:00-04:00,24.810572114847886,25.073791023538107,24.656273524349466,25.060176849365234,108929200,0.0,0.0
2016-04-13 00:00:00-04:00,25.141870045297402,25.49131327638193,25.141870045297402,25.423240661621094,133029200,0.0,0.0
2016-04-14 00:00:00-04:00,25.327928942109533,25.502650495427595,25.262124226100887,25.436845779418945,101895600,0.0,0.0
2016-04-15 00:00:00-04:00,25.43911811414864,25.482231971276423,24.899067887483504,24.92629623413086,187756000,0.0,0.0
2016-04-18 00:00:00-04:00,24.708466459195005,24.722080635634136,24.26598841289836,24.388521194458008,243286000,0.0,0.0
2016-04-19 00:00:00-04:00,24.479285336540745,24.50651542135294,24.104881624787666,24.25918197631836,129539600,0.0,0.0
2016-04-20 00:00:00-04:00,24.19790323005291,24.52692504211457,24.066293812747556,24.30908966064453,122444000,0.0,0.0
2016-04-21 00:00:00-04:00,24.263716731775002,24.263716731775002,23.94376976319231,24.045881271362305,126210000,0.0,0.0
2016-04-22 00:00:00-04:00,23.82804321746761,24.16160432502004,23.739547625407024,23.980073928833008,134732400,0.0,0.0
2016-04-25 00:00:00-04:00,23.82578352675218,23.973276818634556,23.714597021697475,23.843936920166016,112126400,0.0,0.0
2016-04-26 00:00:00-04:00,23.57844161832038,23.893849358704067,23.57844161832038,23.678281784057617,224064800,0.0,0.0
2016-04-27 00:00:00-04:00,21.783564636890503,22.398496305875128,21.71095282401562,22.196544647216797,458408400,0.0,0.0
2016-04-28 00:00:00-04:00,22.148895262321187,22.21016078154117,21.386470294237334,21.51807975769043,328970800,0.0,0.0
2016-04-29 00:00:00-04:00,21.32747427331245,21.493120918362905,20.991645232764412,21.2707462310791,274126000,0.0,0.0
2016-05-02 00:00:00-04:00,21.322932104473505,21.347892576065583,20.966680146807196,21.248050689697266,192640400,0.0,0.0
2016-05-03 00:00:00-04:00,21.375125164874042,21.72457010531819,21.257131601275884,21.59749984741211,227325200,0.0,0.0
2016-05-04 00:00:00-04:00,21.602038094877038,21.760877654093807,21.288899920562095,21.37285804748535,164102000,0.0,0.0
2016-05-05 00:00:00-04:00,21.45960597989404,21.47558646786894,21.15825839112268,21.286102294921875,143562000,0.1425,0.0
2016-05-06 00:00:00-04:00,21.315782067463918,21.33404423860122,20.96877468971617,21.167390823364258,174799600,0.0,0.0
2016-05-09 00:00:00-04:00,21.23131205357991,21.407097419269714,21.13771080956534,21.18337059020996,131745600,0.0,0.0
2016-05-10 00:00:00-04:00,21.306652430644746,21.361442433506753,21.02813382500346,21.327198028564453,134747200,0.0,0.0
2016-05-11 00:00:00-04:00,21.340896699399032,21.361442297187626,21.108036140671633,21.11945152282715,114876400,0.0,0.0
2016-05-12 00:00:00-04:00,21.167396084318995,21.1810931515119,20.425441421157537,20.624055862426758,305258800,0.0,0.0
2016-05-13 00:00:00-04:00,20.546432014734204,20.92768205743382,20.546432014734204,20.665143966674805,177571200,0.0,0.0
2016-05-16 00:00:00-04:00,21.092053812907306,21.54864119146011,20.923116970530707,21.43221092224121,245039200,0.0,0.0
2016-05-17 00:00:00-04:00,21.585166446908676,21.61940910282761,21.233593998287464,21.34317398071289,187667600,0.0,0.0
2016-05-18 00:00:00-04:00,21.49613584727728,21.735843189676448,21.434495572272688,21.587451934814453,168249600,0.0,0.0
2016-05-19 00:00:00-04:00,21.605714060292538,21.605714060292538,21.36143988869421,21.505264282226562,121768400,0.0,0.0
2016-05-20 00:00:00-04:00,21.605704614153176,21.78605675421945,21.578308757092106,21.738115310668945,128104000,0.0,0.0
2016-05-23 00:00:00-04:00,21.88651841606479,22.18786604099745,21.840858629412708,22.014362335205078,152074400,0.0,0.0
2016-05-24 00:00:00-04:00,22.194714812301136,22.393329225710122,22.107962087600395,22.34995460510254,140560800,0.0,0.0
2016-05-25 00:00:00-04:00,22.525736615974722,22.77001077987523,22.39789271464138,22.742616653442383,152675200,0.0,0.0
2016-05-26 00:00:00-04:00,22.7563184481442,22.99602755472697,22.518892766486445,22.9229736328125,225324800,0.0,0.0
2016-05-27 00:00:00-04:00,22.701521109775893,22.936663290560023,22.658144758925193,22.90926742553711,145364800,0.0,0.0
2016-05-31 00:00:00-04:00,22.738046500687176,22.920682111834168,22.559977737777103,22.79740333557129,169228800,0.0,0.0
2016-06-01 00:00:00-04:00,22.60564238206721,22.724356086560373,22.448120906662165,22.477798461914062,116693200,0.0,0.0
2016-06-02 00:00:00-04:00,22.281457287588616,22.336247269497388,22.060012194290422,22.308853149414062,160766400,0.0,0.0
2016-06-03 00:00:00-04:00,22.324841336136874,22.434421337762906,22.24722057172094,22.35451889038086,114019600,0.0,0.0
2016-06-06 00:00:00-04:00,22.370501349036758,23.260847213899535,22.270053295661338,22.51660919189453,93170000,0.0,0.0
2016-06-07 00:00:00-04:00,22.65814648584059,22.799689186633326,22.59194111329604,22.607921600341797,89638000,0.0,0.0
2016-06-08 00:00:00-04:00,22.60563590134775,22.728914678328604,22.5280168982907,22.587373733520508,83392400,0.0,0.0
2016-06-09 00:00:00-04:00,22.48692220161431,22.827079217280875,22.477790247548757,22.749460220336914,106405600,0.0,0.0
2016-06-10 00:00:00-04:00,22.493770888972932,22.680971594269998,22.482357252617813,22.562259674072266,126851600,0.0,0.0
2016-06-13 00:00:00-04:00,22.530297073073815,22.628463395674473,22.167309325134816,22.22209930419922,152082000,0.0,0.0
2016-06-14 00:00:00-04:00,22.2175412056604,22.48236271452239,22.08741387575203,22.249502182006836,127727600,0.0,0.0
2016-06-15 00:00:00-04:00,22.331694362395915,22.46638857943863,22.151342092444892,22.176454544067383,117780800,0.0,0.0
2016-06-16 00:00:00-04:00,22.01892559764475,22.315708089910945,21.93217462289034,22.270050048828125,125307200,0.0,0.0
2016-06-17 00:00:00-04:00,22.05773412346995,22.064582654612042,21.756386561020992,21.763235092163086,244032800,0.0,0.0
2016-06-20 00:00:00-04:00,21.91618849241798,22.046315791922023,21.694743392513757,21.710723876953125,137647600,0.0,0.0
2016-06-21 00:00:00-04:00,21.674200019044168,21.996093164749333,21.6148431814507,21.895645141601562,142185600,0.0,0.0
2016-06-22 00:00:00-04:00,21.97326810054831,22.119375925721634,21.767803427103743,21.81346321105957,116876400,0.0,0.0
2016-06-23 00:00:00-04:00,21.9024978856802,21.982400331420813,21.744974677118222,21.939023971557617,128960800,0.0,0.0
2016-06-24 00:00:00-04:00,21.210768411110266,21.610282384378795,21.15141156167956,21.3226318359375,301245600,0.0,0.0
2016-06-27 00:00:00-04:00,21.231313454466964,21.242728835816965,20.888872914878785,21.01215171813965,181958400,0.0,0.0
2016-06-28 00:00:00-04:00,21.208485380338367,21.38198908249686,21.03498167817987,21.36600685119629,161779600,0.0,0.0
2016-06-29 00:00:00-04:00,21.452763642504745,21.585174433525307,21.375142862969465,21.55093002319336,146124000,0.0,0.0
2016-06-30 00:00:00-04:00,21.560058890304642,21.863688205957693,21.528097909709587,21.824878692626953,143345600,0.0,0.0
2016-07-01 00:00:00-04:00,21.799761136497175,22.023489689979773,21.76323505655164,21.89107894897461,104106000,0.0,0.0
2016-07-05 00:00:00-04:00,21.77693527260172,21.779218697223506,21.56462206808449,21.685617446899414,110820800,0.0,0.0
2016-07-06 00:00:00-04:00,21.596581917657563,21.838574404388872,21.544075346297866,21.808895111083984,123796400,0.0,0.0
2016-07-07 00:00:00-04:00,21.847696990023778,22.030332568114254,21.829434825608296,21.902488708496094,100558400,0.0,0.0
2016-07-08 00:00:00-04:00,22.028057662534273,22.1193754868916,21.927609623309586,22.071434020996094,115648400,0.0,0.0
2016-07-11 00:00:00-04:00,22.08741477998858,22.29287945187189,22.08284967249902,22.139923095703125,95179600,0.0,0.0
2016-07-12 00:00:00-04:00,22.183298279439995,22.304293661043687,22.171884639553298,22.240371704101562,96670000,0.0,0.0
2016-07-13 00:00:00-04:00,22.238087830388203,22.297442932134132,22.10795876290648,22.114809036254883,103568800,0.0,0.0
2016-07-14 00:00:00-04:00,22.233519628005393,22.598789139270338,22.217539141317005,22.553131103515625,155676000,0.0,0.0
2016-07-15 00:00:00-04:00,22.582807070991908,22.669559771289507,22.486924157576734,22.550846099853516,120548000,0.0,0.0
2016-07-18 00:00:00-04:00,22.532583009597587,22.859043005305793,22.509753992488818,22.790555953979492,145975600,0.0,0.0
2016-07-19 00:00:00-04:00,22.72891802202426,22.829367797691717,22.67869313419053,22.79969024658203,95119600,0.0,0.0
2016-07-20 00:00:00-04:00,22.829366254216833,22.93438112997714,22.77000941426799,22.820234298706055,105104000,0.0,0.0
2016-07-21 00:00:00-04:00,22.790559462418727,23.05766266136883,22.630752834571584,22.699241638183594,130808000,0.0,0.0
2016-07-22 00:00:00-04:00,22.660428602956827,22.669560558133657,22.443548586427376,22.523452758789062,113254800,0.0,0.0
2016-07-25 00:00:00-04:00,22.429847326670714,22.564539721400298,22.126216405401003,22.22209930419922,161531600,0.0,0.0
