Open,High,Low,Close,Volume
-1.2040760097774281,-1.207527511871339,-1.2096408250267132,-1.2126720024269462,0.26036420607313243
-1.213354217951475,-1.2144110982820266,-1.2105978001202213,-1.2133900322070388,0.23177553645402268
-1.2123414987890904,-1.2139586910105007,-1.2102018710372653,-1.2106487357808906,0.22320395277476016
-1.2120474105456849,-1.215251330477991,-1.2147225250481253,-1.2177957312646037,0.2048739025105827
-1.2199534565626624,-1.215639156248391,-1.2187812959761681,-1.213194223360036,0.23868595442847848
-1.213190767484722,-1.2144110060366509,-1.2124126047151398,-1.211040216315435,0.1706949673695394
-1.209433819260142,-1.21033910568557,-1.2080239054928683,-1.21055072162982,0.18173595735844864
-1.2105445746051002,-1.2096604263621205,-1.207792922001891,-1.2112686965461281,0.23053769754515538
-1.2079638364307363,-1.2014520740965058,-1.2052522542947297,-1.1987370400655122,0.34962422887398403
-1.1986200878422058,-1.2010640140242796,-1.1979264593741556,-1.1980188182621738,0.21449282804053985
-1.1983914973216596,-1.1984141089961504,-1.195253728868806,-1.1955712899703146,0.24417352400547113
-1.192543662436569,-1.1918214455679934,-1.1922179227110192,-1.1906434248434443,0.3155072248753097
-1.192478315945649,-1.1947945930707713,-1.1935708326147862,-1.1943637929364992,0.23534010486353493
-1.197738176141533,-1.1982525742945986,-1.1954187645697956,-1.1971051990902164,0.20188944859920968
-1.1960066241740883,-1.198834215266237,-1.1958476860425384,-1.1968114035240354,0.1677081616426334
-1.1956799309382151,-1.196701322997431,-1.1962436679481592,-1.1966482660607227,0.2171895765183762
-1.1929683148438948,-1.1965719931511911,-1.1917888900256486,-1.1930909805671959,0.16932699466784626
-1.1940464977196865,-1.1945361058477622,-1.1908650573325164,-1.1922425944350499,0.1510447646528397
-1.1873492274683566,-1.187200119350814,-1.1840344624388262,-1.1855197508695714,0.26856969046775847
-1.1852257124382302,-1.1835483112284277,-1.1815926343603242,-1.1809835034367069,0.25473944725671493
-1.1822527870537645,-1.1830312200174629,-1.1803716950428826,-1.1815382860259178,0.2243006827516477
-1.179573785417458,-1.1829341770006616,-1.1796126345909672,-1.1811465860362351,0.3010051463603401
-1.1809133076888072,-1.1792177891101425,-1.179777716513959,-1.1811792848518177,0.23278289744065636
-1.1831348197086706,-1.1803811849539294,-1.1795467107776136,-1.1785358379853863,0.20880770595877543
-1.1791164441362256,-1.1810921595864954,-1.1772698387740201,-1.1804613099355097,0.15596319487084712
-1.1824161383833522,-1.1837422180175532,-1.1806026981218982,-1.1819625751036138,0.15933021077558762
-1.1806846324582119,-1.183936090823463,-1.1800417170556383,-1.1835290184477445,0.1066369998202821
-1.1843108871379013,-1.178765290361501,-1.1806356091051524,-1.1754028415695557,0.1989747652153156
-1.1720272290957827,-1.1702660217111025,-1.1683604820650189,-1.1692675891364392,0.3119481440353744
-1.1685315207102691,-1.1719464353256466,-1.167436479349651,-1.1711277183191822,0.1574126971776842
-1.1716025055561665,-1.1716233050561387,-1.1696803768613568,-1.1678642558237289,0.15729981003210033
-1.1662446309843801,-1.164545791809042,-1.162849737261372,-1.164176421954903,0.2473131977420219
-1.169217610802374,-1.1692641433157005,-1.1656546189593484,-1.1684516823647375,0.16282422471910996
-1.1668653578875028,-1.1684561776746532,-1.1663805390294646,-1.1646986154561003,0.16145546807890576
-1.1677800249073915,-1.170265849366563,-1.1699441970625049,-1.1725961749441347,0.20377090102560716
-1.171177679909105,-1.1723665039425846,-1.1697792612482096,-1.1722045846820213,0.13932958754447136
-1.1709816814466352,-1.169651866843633,-1.16760139514075,-1.1710297590318963,0.18500027731824828
-1.1697730393423724,-1.1700074736383612,-1.1681624717050125,-1.1663956894712073,0.1679480468269991
-1.1650032443867326,-1.1640611292687106,-1.1611008990596317,-1.1611740836419404,0.21518034211468592
-1.1623243326057682,-1.163899527133296,-1.1593520048975063,-1.1609782747949375,0.15416327204959354
-1.1607234340442254,-1.1641902739778294,-1.164631576788062,-1.1683210516937614,0.3224364573740294
-1.171243047216807,-1.1750165182455004,-1.1738380100678554,-1.1760555285822678,0.4312667211634588
-1.174542729034111,-1.1780866771947716,-1.1761809076977119,-1.1779157674925798,0.20834126254473104
-1.1785937249906315,-1.1777958091529117,-1.176741865849187,-1.1771977925762718,0.19443497729812065
-1.1776463697277522,-1.1815446434221752,-1.1785238241031823,-1.1809835034367069,0.20181575837917579
-1.1839189069705536,-1.182998885000993,-1.1814936021736946,-1.1819299037199236,0.21851835229451946
-1.183951523100915,-1.1856811484988055,-1.1818565208862313,-1.183887937326168,0.1742140673454137
-1.187512509047157,-1.186812253982869,-1.1838364057045896,-1.1862703148738927,0.3935961238944262
-1.2133542086853146,-1.2081092680302845,-1.2109937752539082,-1.2075809998367633,0.8528735560097608
-1.2080943750595892,-1.2107915637845412,-1.2157124557826169,-1.2173388256670021,0.5991957574815662
-1.219920752149578,-1.2210037262931146,-1.221454069456214,-1.220896028864852,0.491708380361478
-1.2199860927351935,-1.2230720301199873,-1.2218170612730934,-1.2212223860871543,0.3320091305318376
-1.219234727449635,-1.2177074282233908,-1.217593348509977,-1.2161966165367828,0.39998600669757867
-1.2159677300908043,-1.21719030469905,-1.2171313408694495,-1.2194274350804382,0.27607825352610643
-1.2180183356174197,-1.2212533990993941,-1.219031097227364,-1.2206751198364247,0.23582301098631028
-1.220089007273024,-1.2232692321512215,-1.2217865743805278,-1.2223824259473473,0.29704390506426237
-1.221305216485783,-1.2222288552064926,-1.2193299311415704,-1.2221526564177176,0.21266468343289027
-1.2202205886974382,-1.2228791605250866,-1.2209235007938237,-1.2200841820132058,0.2185473580194264
-1.219727558784178,-1.2228791630018403,-1.2197615483808033,-1.223072036287051,0.1796036446085315
-1.222225528086434,-1.2254477166964222,-1.2296879572095107,-1.230196921665597,0.5527238825495483
-1.2311658053247516,-1.2290567977590274,-1.2279284639111179,-1.2296059564104858,0.3024758150069741
-1.2233102632221395,-1.2202130549335923,-1.222450673340105,-1.2185738643206536,0.4347027236571672
-1.2162106389933929,-1.219205115743138,-1.2179356090645288,-1.2198543576197918,0.3222632069630986
-1.2174924536266656,-1.2175468483615068,-1.215014063963168,-1.2163411003133537,0.28420691194665454
-1.2159148055201454,-1.2194001620817194,-1.2160764522274876,-1.217523140551145,0.19311090515304344
-1.215914859639447,-1.2168316194447921,-1.2129226253964862,-1.2141741454156028,0.20552770722875582
-1.2118719902131934,-1.2111091427484884,-1.2091047178170033,-1.2102012393223365,0.25250600643887894
-1.207434744391863,-1.2081829126028705,-1.2052204534124085,-1.205374680173609,0.22994112033828515
-1.2026687889679792,-1.2028180898417027,-1.2010041503818034,-1.1997272490806794,0.2536834820823994
-1.1993491048926734,-1.1995992424237725,-1.1992446559624628,-1.1971334265073594,0.3960655302040729
-1.2001379384678814,-1.2004446060107452,-1.1972195204588227,-1.197330442357622,0.23935622185538255
-1.19961203799033,-1.2006721843325179,-1.1986470546321113,-1.1989392679753057,0.28612599342157996
-1.2015182655050038,-1.2034682264738903,-1.2002736399249276,-1.2035358381392653,0.18316429332548873
-1.2061857909730775,-1.2089957986209292,-1.2059176666733256,-1.205965727724397,0.26954099028288614
-1.2055611433812583,-1.2075975651555118,-1.2031952226016611,-1.2053089259278447,0.17792444831797175
-1.2049038372338594,-1.19582759731373,-1.2028632678600844,-1.202977791154875,0.1370624373706624
-1.2007624226373819,-1.202395406431573,-1.1981822649291602,-1.2016644618806929,0.13014026031854167
-1.2015183593468473,-1.2034033030073596,-1.1991117788743386,-1.20195990336041,0.11789984440780404
-1.203227482340277,-1.2020051783804515,-1.1998421296546027,-1.1996286862917636,0.1630021787611067
-1.2031289593590413,-1.204086141228275,-1.1997757970028808,-1.202321126517784,0.20307319575081811
-1.2026031014777658,-1.2048339955078793,-1.2043573055080365,-1.2072134124803835,0.2525209012705879
-1.2071060751526368,-1.2069148606394455,-1.2055192416903997,-1.2068193807798582,0.20479002108990582
-1.2054625873547888,-1.2071423936615255,-1.2045896144892128,-1.2078699948217977,0.18529582213689488
-1.209965662609601,-1.2092884015691787,-1.2077767845938931,-1.2065238844363566,0.20004640915985114
-1.2094068362167407,-1.2128648763273657,-1.2103330423397607,-1.213812922258229,0.43273033436349384
-1.21144465094382,-1.2131249522461598,-1.2112293847170275,-1.214568067388559,0.22423169616267982
-1.2149288087468544,-1.2138403661876922,-1.2123914455200018,-1.211908627728936,0.23312547856996288
-1.2106229880271657,-1.2120845594740044,-1.2101670717247819,-1.2130905856710505,0.18352333716352626
-1.2116418443958519,-1.2140353265548287,-1.210498996146822,-1.2112846893393199,0.20720690351931556
-1.2216010749448971,-1.2193351545577167,-1.219130775163252,-1.2201498539632933,0.5448586274686958
-1.2213051683448868,-1.2245697836147948,-1.2229485469582824,-1.2246151350908627,0.3110740525956106
-1.2216339174173074,-1.2225865056039245,-1.2208238907511337,-1.219525997869354,0.2715267065312465
-1.218116985284066,-1.2196927713835195,-1.215877263760626,-1.2168664484821619,0.2408441371492586
-1.2165722597125923,-1.2157262013023111,-1.2136530195380748,-1.2129265155234008,0.23539890025185986
-1.2131210202052911,-1.2134501544997465,-1.210233478072936,-1.2119742722471314,0.15849531626137373
-1.2134498201623354,-1.2169292531881575,-1.2131219076650692,-1.2149294277053941,0.17165529204551314
-1.2160463123860694,-1.2160837660301635,-1.2134205635195412,-1.2131562850530304,0.1970854734038081
-1.2124307834213424,-1.2133526154887804,-1.209270706758515,-1.2118100923719124,0.15154256560732404
-1.2098341023470065,-1.2120845109545604,-1.2078430874111445,-1.2093803399462422,0.18111664593475948
-1.2089795379388788,-1.2096134751631271,-1.2055855875809824,-1.2083953429906058,0.14100094444992115
-1.2075991411155957,-1.2094509944384972,-1.2042909087939944,-1.2069507521119256,0.14392189934190322
-1.2068102561060552,-1.2095485089521514,-1.205220474615735,-1.2087565661479795,0.15744248684110215
-1.2068760260818834,-1.2052567021530105,-1.2036269375787096,-1.2024525252817435,0.2595645887919135
-1.2018471189865183,-1.2042487243118762,-1.1997094395466208,-1.202485333824895,0.19071910875598563
-1.2025701911779914,-1.201550055562095,-1.1993774170446834,-1.1990377484685446,0.240553295961678
-1.1997435470654116,-1.2019727749046012,-1.1969207574887186,-1.1989064594321541,0.1408833536732713
-1.198297210242957,-1.2004770267938119,-1.1955926822086809,-1.1986108533610833,0.16045124284631612
-1.1988559842799758,-1.1987212913506102,-1.1976178306410856,-1.2003510503108343,0.21082713156310876
-1.2007295934659765,-1.2042487404132294,-1.2003402421904525,-1.202879338093528,0.17642555788494174
-1.2040493230856624,-1.2057444038344127,-1.2049548858882018,-1.2072134124803835,0.27104066465442717
-1.2087495136345858,-1.2085730873390048,-1.2066148239472463,-1.2094132582169628,0.39534901040501985
-1.1842624769468102,-1.187829246037117,-1.1855999223366873,-1.1887936923478706,0.6783900098011912
-1.188995368447835,-1.1875039574036954,-1.185367375378499,-1.1842296564081398,0.26701827615449153
-1.1845253704198184,-1.1871789191744597,-1.1825123921005314,-1.1846566063793855,0.17187871452114784
-1.183802235095409,-1.1819766844497452,-1.1800888395642843,-1.178615171017823,0.25367642663580037
-1.1784118073144751,-1.1822368051444827,-1.1814500090344915,-1.183770062485096,0.21956491020670302
-1.1824875945123738,-1.1829847097967463,-1.178893783905965,-1.1794689338008533,0.19123337241920094
-1.178076689468158,-1.1805973466677575,-1.1753071176103742,-1.1773230740282559,0.16933091436040124
-1.175796536621652,-1.1752035368586966,-1.172303071457607,-1.1720082546290653,0.2723772798156804
-1.1716657873458596,-1.1728499239356958,-1.1690320173842697,-1.169070298967254,0.17425796790202966
-1.1693193779675206,-1.170986514397576,-1.1661947499867003,-1.167617725407924,0.1607585467426277
-1.1677332088370027,-1.1711173281898153,-1.1670292690619553,-1.1702917039704486,0.1426754371094149
-1.1683611354341228,-1.1710192961044106,-1.166728907190347,-1.1705228176627993,0.16992513975173845
-1.170806463459557,-1.1726209890015944,-1.1669624466393853,-1.1696974194563732,0.10074962160267997
-1.169616824383039,-1.16902513487228,-1.1659611145124826,-1.1654059467982085,0.15725434159846238
-1.164692957344643,-1.1667695802007787,-1.1621893925836309,-1.1657361444854282,0.21939087585726127
-1.1664443949068215,-1.1695808947880248,-1.165093323165294,-1.1662642907072476,0.15323900854512576
-1.166014786541774,-1.16882905211301,-1.1628235834164429,-1.1667264632281644,0.12681008952381811
-1.167534869634186,-1.1685347492541533,-1.1650264836289093,-1.165802063322546,0.15333386510495664
-1.1672374964987922,-1.1704635296596924,-1.1667288639033118,-1.1686080990144447,0.1568780511131829
-1.1681297721207133,-1.169744350803113,-1.1644591157795137,-1.1674857231423346,0.12111085654885576
-1.168195942792518,-1.1716077663352729,-1.167296389223131,-1.170192757135041,0.1400617861137444
-1.1720953455103342,-1.1744517129702776,-1.1706341681610266,-1.1717111946677043,0.1511239424424506
-1.1720292137871295,-1.1742228597670954,-1.1718691648331587,-1.1737908887161534,0.17213427847573348
-1.1746398907287356,-1.17589002705911,-1.1719359073087106,-1.1741870326723833,0.15021535770820282
-1.177349712622176,-1.1789628986942102,-1.1745728337286916,-1.176893984369413,0.14938124713249992
-1.1778123574143622,-1.1787340649311746,-1.174105528930913,-1.1765638689778704,0.18699853658278462
-1.1762261318943303,-1.1779821793300105,-1.1741722699883184,-1.1744841200656366,0.16378690121061665
-1.1710708513845036,-1.1740593655952771,-1.170166809105625,-1.171182938718316,0.1645786791067256
-1.170409905900135,-1.1730786568916425,-1.167863670839368,-1.1712819952812927,0.16518936720679378
-1.1706412273243108,-1.1715749172499401,-1.1693323386858525,-1.1691032172379745,0.28657362231136035
-1.1725579832195105,-1.1764457917164823,-1.1754406976401017,-1.1784785601943326,0.36996664929589584
-1.181183062372211,-1.1815126507261522,-1.182483533852031,-1.1863682467292864,0.3194418122620134
-1.1877593513967946,-1.1815126823655182,-1.1844862827434046,-1.1787425921574037,0.30953126160596467
-1.1716988292764907,-1.1714769645852334,-1.1687650207838998,-1.1704568165300047,0.4418867361719616
-1.1676671149965627,-1.1576163906894876,-1.1642254838039796,-1.1578463756547974,0.8237627833423258
-1.150714257277273,-1.1487900948359953,-1.1479033135331806,-1.1453019907761697,0.659879653679484
-1.1465503799082104,-1.1474825104397317,-1.146067469459009,-1.1474477408211983,0.5807277340394529
-1.1463189941619163,-1.1473189898072398,-1.1487043293351382,-1.1518712157449522,0.3230949657232685
-1.1533909364461628,-1.1540530997108245,-1.1511743283517915,-1.1519042163113498,0.22503444919794272
-1.1507472713697438,-1.1544781291451982,-1.1514080223126615,-1.151970272307929,0.23670650968820608
-1.1490948835099564,-1.1513725063213154,-1.1462008919906752,-1.1484379772682576,0.19806461260404581
-1.1488636160982897,-1.1518629180834783,-1.1543787220038153,-1.1547432525696457,0.3658838975306133
-1.1580505147204772,-1.1564394813519132,-1.1543786832251728,-1.154182023485752,0.18862128930055244
-1.1535561895618338,-1.15712597610211,-1.151741796030062,-1.153488792136269,0.14737044485178763
-1.1512759558938261,-1.1523532285669311,-1.1481034902819653,-1.1506497833098654,0.18683155767994183
-1.1530274336717317,-1.1550991893965732,-1.1535442248223375,-1.156492831226552,0.23579557313842534
-1.1553407940557217,-1.1565049458357057,-1.1535443117068527,-1.1536209041294276,0.23965333455105117
-1.1545145484753767,-1.1575509426641781,-1.1519420659953505,-1.1553704553544417,0.12459232747620208
-1.1533579687780398,-1.1534320677670171,-1.1507738612739478,-1.1537859343933068,0.18758178683496782
-1.152234410703786,-1.1555569336335831,-1.150573609585821,-1.1536209041294276,0.1226426723993477
-1.1512428970881354,-1.1533339077458775,-1.1491048311365322,-1.150847814140142,0.18007557559215287
-1.14922715386304,-1.152614822031844,-1.1478365229286616,-1.1502867222157096,0.14541843795940024
-1.1468808059843814,-1.1454556632289277,-1.1437976568142556,-1.1437173600874657,0.23853151854181168
-1.138024301372901,-1.1391137717488182,-1.1388575952283702,-1.1428920441767165,0.45650562152507
-1.1391809488879054,-1.1414347804845604,-1.1370217793598238,-1.1394588879956986,0.24912095994838548
-1.1410315047357025,-1.1431999995771667,-1.1404597389043065,-1.1406472375687113,0.2303503362410266
-1.1374294504503697,-1.1408136529517166,-1.1357533624120866,-1.138501514955575,0.23395488551459978
-1.1392470368374683,-1.1418924690486922,-1.1369216532856017,-1.1387656292143233,0.13966824898122293
-1.1364381008502842,-1.1406829465870656,-1.1346853021276857,-1.1390297434730714,0.14694790199435917
-1.1395114083341134,-1.1421539630014974,-1.1468684863773841,-1.140185119911579,0.11152250462082758
